TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e002477,11,여,40,6,1,2,2,3,,7,11,2,1,42,42830,42,42210,41,41830,4,4,4,2,2,2,2,6,서울특별시,경기,2인 가족 여행,2023-07-01~2023-07-01,2,3,1,1
e007328,11,여,50,6,1,2,3,2,,5,8,3,5,41,41820,42,42150,28,28710,4,6,4,1,1,3,4,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-14~2023-08-14,3,4,7,4
e001422,41,남,40,6,1,2,4,1,,6,6,2,2,42,42210,42,42230,47,47130,2,2,3,5,6,5,6,6,경기도,경기,자녀 동반 여행,2023-06-03~2023-06-05,3,2,1,2
e003079,27,여,30,6,1,2,2,3,,4,6,2,2,27,27140,50,50110,42,42150,1,1,1,2,1,3,1,7,대구광역시,경기,2인 여행(가족 외),2023-07-01~2023-07-02,7,1,6,1
e007656,11,여,30,4,1,1,3,4,,3,4,3,6,50,50130,42,42150,48,48220,3,3,2,4,2,3,5,2,서울특별시,경기,2인 여행(가족 외),2023-08-19~2023-08-19,1,3,2,1
e000761,41,남,50,6,1,2,3,3,,5,5,2,1,42,42210,41,41450,41,41830,1,4,2,3,2,3,2,4,경기도,경기,3인 이상 여행(가족 외),2023-06-03~2023-06-03,9,2,1,2
e000787,11,여,20,6,2,1,1,12,,2,,3,5,50,50110,48,48840,26,26350,4,2,1,1,2,3,2,7,서울특별시,인천,3인 이상 여행(가족 외),2023-05-21~2023-05-21,3,1,7,4
e002662,41,남,20,6,1,1,2,3,,4,10,2,2,48,48310,50,50110,42,42830,4,2,2,1,3,3,7,7,경기도,경기,2인 여행(가족 외),2023-07-01~2023-07-01,3,2,1,1
e008897,11,여,30,6,1,1,1,9,,3,,3,1,42,42830,42,42150,46,46130,1,1,1,1,1,1,1,6,서울특별시,경기,나홀로 여행,2023-08-25~2023-08-25,1,7,2,0
e007815,41,남,30,6,1,2,3,4,,6,10,2,1,41,41130,11,11680,46,46130,1,1,1,1,7,7,1,1,경기도,경기,자녀 동반 여행,2023-08-21~2023-08-21,3,8,7,1
e009147,41,여,20,4,1,1,3,12,,1,3,3,1,50,50110,48,48240,11,11140,3,2,1,4,6,3,2,5,경기도,서울,2인 여행(가족 외),2023-08-28~2023-08-28,3,1,5,1
e002673,28,여,40,7,1,2,1,2,,7,,2,3,41,41280,41,41290,41,41570,2,6,2,2,2,6,6,6,인천광역시,경기,자녀 동반 여행,2023-06-17~2023-06-17,3,6,7,2
e002056,11,여,30,4,1,4,4,11,,2,11,2,1,42,42150,42,42720,41,41570,3,5,5,5,3,5,3,5,서울특별시,경기,나홀로 여행,2023-06-10~2023-06-10,1,5,6,0
e010230,28,여,20,6,2,1,4,12,,2,7,2,1,11,11440,11,11170,26,26350,5,6,2,5,6,5,6,6,인천광역시,서울,나홀로 여행,2023-08-30~2023-08-30,1,5,4,0
e009857,41,여,20,4,1,1,4,12,,2,10,3,4,50,50110,26,26350,11,11710,6,5,2,5,4,3,2,5,경기도,서울,나홀로 여행,2023-08-30~2023-08-30,7,5,6,0
e004154,41,여,20,5,1,2,2,3,,5,8,2,2,42,42150,26,26500,45,45110,2,1,2,2,1,7,7,7,경기도,서울,2인 가족 여행,2023-07-01~2023-07-01,1,3,7,1
e005551,41,여,20,6,1,2,2,3,,4,7,3,2,42,42230,50,50110,41,41210,3,3,3,3,3,3,3,3,경기도,경기,2인 여행(가족 외),2023-07-29~2023-07-29,1,,,1
e006851,41,남,40,7,1,2,4,2,,5,6,2,2,41,41480,11,11380,41,41630,2,3,4,6,3,6,3,5,경기도,서울,자녀 동반 여행,2023-08-20~2023-08-20,8,1,7,3
e007863,11,여,40,6,1,2,3,5,,5,8,3,4,42,42210,26,26500,50,50130,4,4,3,3,3,5,3,5,서울특별시,경기,나홀로 여행,2023-08-23~2023-08-23,1,7,2,0
e009655,11,남,60,6,1,2,4,4,,5,5,4,1,42,42210,26,26350,46,46150,4,4,2,4,4,4,2,4,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,7,1,1
e003276,41,여,60,4,1,3,4,13,,1,9,2,1,41,41460,42,42110,50,50130,1,6,2,3,6,3,6,4,경기도,서울,2인 가족 여행,2023-06-17~2023-06-17,1,2,3,1
e004948,11,여,30,6,1,1,1,4,,4,,2,1,42,42210,50,50110,45,45110,2,2,3,3,3,3,2,6,서울특별시,경기,2인 여행(가족 외),2023-07-16~2023-07-17,2,1,4,1
e000293,44,여,30,6,5,1,1,3,,3,,3,2,11,11110,50,50130,50,50110,3,1,2,4,2,4,1,4,충청남도,서울,나홀로 여행,2023-05-28~2023-05-28,1,2,7,0
e008771,28,남,20,4,1,1,4,12,,2,5,3,2,42,42150,50,50110,47,47130,3,2,2,6,2,2,6,2,인천광역시,서울,나홀로 여행,2023-08-25~2023-08-25,2,1,7,0
e012264,41,여,20,7,2,1,4,12,,2,12,2,3,50,50110,41,41110,42,42150,3,1,1,5,5,4,1,7,경기도,경기,3인 이상 여행(가족 외),2023-09-02~2023-09-02,9,7,3,2
e001521,11,여,20,6,1,2,2,3,,4,6,3,4,50,50130,42,42210,42,42830,7,1,7,1,1,7,1,7,서울특별시,경기,나홀로 여행,2023-06-03~2023-06-03,1,5,,0
e003034,11,남,20,5,1,1,4,2,,2,5,3,5,26,26350,42,42150,41,41110,2,2,2,2,2,2,2,7,서울특별시,경기,2인 가족 여행,2023-06-18~2023-06-19,5,4,1,1
e007678,11,여,40,6,1,2,4,3,,1,7,2,1,41,41570,41,41450,47,47170,3,5,3,4,3,5,5,4,서울특별시,경기,자녀 동반 여행,2023-08-20~2023-08-20,7,1,3,3
e004612,44,여,20,4,1,1,1,9,,4,,2,1,30,30110,41,41820,41,41110,2,3,1,5,5,2,5,5,충청남도,경기,2인 여행(가족 외),2023-07-15~2023-07-15,6,3,2,1
e003724,41,여,20,6,1,1,1,3,,6,,3,4,50,50130,42,42210,26,26350,5,3,2,4,3,3,3,4,경기도,서울,2인 여행(가족 외),2023-06-29~2023-06-30,3,2,,1
e004017,11,여,20,7,2,1,4,3,,4,8,2,1,42,42150,41,41650,41,41480,1,1,1,4,1,1,1,4,서울특별시,경기,2인 여행(가족 외),2023-06-28~2023-06-29,2,1,3,1
e011567,11,여,20,8,1,1,4,2,,4,12,2,1,26,26350,50,50130,41,41820,4,3,2,1,2,4,2,3,서울특별시,인천,2인 가족 여행,2023-09-07~2023-09-07,2,1,,1
e004219,45,여,30,8,5,1,1,2,,5,,3,1,50,50130,46,46130,42,42830,3,1,3,1,1,4,6,1,전라북도,서울,나홀로 여행,2023-07-01~2023-07-02,4,1,8,0
e001244,41,여,60,6,1,2,4,1,,8,12,2,2,11,11110,11,11680,50,50130,4,2,5,1,1,3,3,6,경기도,서울,2인 가족 여행,2023-05-28~2023-05-28,3,2,5,1
e005476,26,여,20,6,1,1,4,3,,4,9,1,1,50,50110,48,48840,26,26710,4,1,1,3,4,1,4,7,부산광역시,서울,2인 여행(가족 외),2023-08-02~2023-08-04,3,1,2,1
e004857,36,남,30,8,1,2,3,2,,6,6,2,1,43,43110,30,30200,28,28260,6,6,4,5,6,3,5,5,세종특별자치시,인천,자녀 동반 여행,2023-07-21~2023-07-23,1,3,8,2
e006005,41,여,20,6,1,1,3,3,,4,4,2,1,42,42210,26,26350,50,50110,4,3,4,5,3,4,5,5,경기도,경기,2인 여행(가족 외),2023-08-12~2023-08-12,1,3,7,1
e010271,41,여,30,6,1,2,4,11,,1,5,3,3,42,42150,11,11305,30,30200,5,4,3,3,5,6,2,7,경기도,경기,2인 여행(가족 외),2023-08-24~2023-08-24,1,5,10,1
e002782,11,여,30,5,1,2,4,4,,1,5,2,2,41,41820,42,42210,50,50130,1,3,3,4,3,3,4,5,서울특별시,경기,자녀 동반 여행,2023-07-08~2023-07-09,7,3,4,3
e011498,41,여,40,4,1,5,2,3,,5,5,3,3,42,42820,41,41820,42,42110,1,5,4,1,4,4,1,7,서울특별시,경기,자녀 동반 여행,2023-08-27~2023-08-27,2,,,3
e002973,11,여,60,5,1,1,2,2,,3,3,3,5,42,42210,41,41820,26,26350,4,2,4,3,2,4,5,2,서울특별시,경기,3대 동반 여행(친척 포함),2023-06-23~2023-06-24,2,3,6,4
e001201,41,남,40,4,1,1,1,1,,6,,2,1,41,41460,43,43150,44,44825,1,1,7,4,1,1,1,7,경기도,경기,2인 여행(가족 외),2023-05-27~2023-05-28,1,3,2,1
e002323,11,여,20,6,1,1,1,3,,3,,3,3,26,26350,50,50130,41,41820,2,6,2,5,5,2,7,6,서울특별시,경기,2인 여행(가족 외),2023-06-03~2023-06-04,2,3,1,1
e004122,11,여,30,5,1,2,4,11,,2,8,2,2,41,41220,41,41590,11,11110,7,4,1,4,6,4,2,7,서울특별시,경기,자녀 동반 여행,2023-07-07~2023-07-08,3,1,10,3
e003999,11,남,30,6,1,1,2,4,,4,5,2,1,50,50130,42,42210,46,46130,4,4,4,4,4,4,4,4,서울특별시,경기,2인 여행(가족 외),2023-07-03~2023-07-03,3,7,6,1
e007761,11,남,30,6,5,1,1,3,,5,,2,1,50,50130,50,50110,26,26710,1,1,1,1,1,1,2,6,서울특별시,경기,2인 여행(가족 외),2023-08-19~2023-08-19,3,2,7,1
e000322,28,남,60,6,1,2,2,4,,5,5,2,1,26,26320,11,11350,50,50110,3,3,3,4,2,4,2,4,인천광역시,경기,나홀로 여행,2023-06-05~2023-06-07,1,8,2,0
e007673,11,여,40,6,1,2,2,3,,4,10,3,4,42,42210,50,50110,41,41650,1,1,1,4,1,1,1,1,서울특별시,경기,나홀로 여행,2023-08-20~2023-08-20,5,,,0
e001937,44,여,30,6,1,2,3,2,,4,8,3,2,44,44760,41,41830,26,26350,2,1,4,2,1,2,1,6,충청남도,경기,자녀 동반 여행,2023-06-01~2023-06-01,5,1,,2
e002136,29,여,30,6,1,2,2,3,,1,4,1,1,50,50130,26,26350,27,27110,6,6,2,2,6,2,1,4,광주광역시,서울,2인 가족 여행,2023-06-04~2023-06-04,3,5,,1
e010316,41,여,30,4,1,1,4,12,,1,11,3,3,11,11710,11,11290,26,26500,4,1,1,1,4,4,7,4,경기도,서울,3인 이상 여행(가족 외),2023-08-28~2023-08-28,3,1,7,2
e007653,41,여,20,6,5,1,5,12,,1,7,2,1,50,50130,42,42150,26,26350,7,1,1,1,4,2,6,4,경기도,경기,나홀로 여행,2023-08-20~2023-08-20,2,1,7,0
e000852,41,여,30,6,1,1,3,2,,4,8,3,10,50,50110,46,46130,47,47130,4,2,1,4,5,6,6,6,경기도,경기,2인 여행(가족 외),2023-05-20~2023-05-20,3,1,7,1
e001093,41,여,30,6,1,2,2,3,,4,6,3,10,11,11110,41,41270,28,28245,2,4,2,4,3,4,3,7,경기도,서울,2인 여행(가족 외),2023-06-04~2023-06-04,2,1,7,1
e001905,11,여,50,6,1,2,3,3,,4,7,3,6,28,28260,50,50110,41,41630,2,5,5,3,3,5,3,5,서울특별시,경기,3인 이상 여행(가족 외),2023-06-06~2023-06-06,1,8,3,2
e000030,11,남,50,5,1,2,3,3,,11,11,2,2,41,41830,41,41480,42,42780,2,7,1,5,2,6,5,3,서울특별시,경기,나홀로 여행,2023-04-29~2023-04-29,5,1,2,0
e004168,41,여,20,6,1,1,1,3,,4,,3,4,42,42150,11,11110,48,48120,4,2,3,3,2,5,2,6,경기도,서울,2인 여행(가족 외),2023-07-15~2023-07-15,5,3,1,1
e006491,41,남,60,6,1,1,3,2,,5,8,3,2,50,50110,42,42150,46,46890,4,2,2,1,4,2,2,3,경기도,경기,3대 동반 여행(친척 포함),2023-08-14~2023-08-14,4,2,3,2
e004205,11,여,20,6,1,1,1,2,,5,,3,3,50,50130,48,48310,47,47130,4,4,2,3,3,4,2,5,서울특별시,경기,나홀로 여행,2023-07-01~2023-07-01,7,1,8,0
e003997,28,여,30,6,1,1,4,3,,3,6,2,2,11,11440,50,50110,11,11170,5,3,4,4,3,5,5,4,인천광역시,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,2,1,1
e005154,41,여,20,6,2,1,1,12,,2,,2,1,50,50110,11,11110,11,11170,6,6,3,7,6,4,6,6,경기도,서울,나홀로 여행,2023-07-24~2023-07-26,7,4,1,0
e006537,41,여,30,6,1,1,1,3,,2,,3,5,41,41480,11,11380,41,41280,1,4,2,2,6,2,6,5,경기도,서울,2인 여행(가족 외),2023-08-13~2023-08-13,8,3,7,1
e011490,41,여,50,4,1,2,4,11,,1,7,3,2,42,42150,50,50130,50,50110,3,3,5,3,1,1,5,5,경기도,서울,나홀로 여행,2023-08-29~2023-08-29,1,7,8,0
e004392,41,남,20,5,1,1,3,3,,5,12,2,1,26,26350,50,50130,11,11590,4,4,4,4,4,4,4,4,경기도,서울,2인 여행(가족 외),2023-07-22~2023-07-23,1,3,7,1
e005391,41,여,60,5,1,2,5,11,,1,6,3,5,11,11140,41,41820,41,41270,5,6,6,3,2,6,3,4,경기도,서울,2인 가족 여행,2023-07-19~2023-07-19,2,1,3,1
e002394,41,여,40,7,1,1,3,3,,5,8,3,4,42,42150,11,11200,44,44825,2,2,2,1,2,3,3,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-03~2023-06-04,2,1,9,7
e004503,11,여,60,6,2,2,4,2,,3,6,3,3,42,42150,50,50110,48,48240,4,4,4,3,3,4,3,4,서울특별시,경기,3인 이상 여행(가족 외),2023-07-02~2023-07-02,8,4,3,2
e010274,11,여,20,6,1,1,1,3,,4,,2,2,42,42170,42,42150,45,45110,6,2,1,2,5,2,1,5,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,3,1,7,1
e012349,41,여,20,6,2,1,4,12,,1,7,2,3,50,50110,46,46840,48,48120,4,3,2,2,6,5,6,5,경기도,경기,2인 가족 여행,2023-09-10~2023-09-10,6,3,2,1
e007745,11,여,20,6,1,1,2,3,,4,7,2,1,42,42150,42,42210,50,50130,1,1,1,1,1,7,2,7,서울특별시,경기,2인 가족 여행,2023-08-27~2023-08-27,7,1,3,1
e011399,11,여,40,6,1,1,1,3,,4,,3,5,50,50130,26,26350,11,11110,2,1,2,4,3,2,5,2,서울특별시,경기,나홀로 여행,2023-08-26~2023-08-26,1,2,6,0
e004256,47,여,60,4,1,2,4,11,,3,9,3,7,42,42150,31,31200,50,50130,2,2,2,3,2,2,2,2,경상북도,서울,자녀 동반 여행,2023-06-27~2023-06-28,3,7,1,3
e001252,42,여,60,5,1,2,4,4,,3,11,3,5,42,42150,46,46130,50,50130,3,3,2,4,2,4,4,2,강원도,경기,3인 이상 여행(가족 외),2023-06-06~2023-06-06,3,2,1,6
e001384,11,남,20,6,1,1,2,2,,4,7,3,8,46,46130,42,42150,47,47130,2,1,2,4,6,6,3,6,서울특별시,경기,2인 여행(가족 외),2023-06-06~2023-06-06,1,3,5,1
e009629,41,여,60,5,1,2,4,11,,1,7,3,2,11,11110,42,42210,50,50130,1,4,4,4,4,4,4,4,경기도,서울,자녀 동반 여행,2023-08-24~2023-08-24,2,8,1,1
e002736,30,여,50,5,1,2,3,11,,1,6,3,3,44,44250,26,26320,46,46130,2,3,1,2,2,3,1,4,대전광역시,서울,나홀로 여행,2023-06-17~2023-06-17,7,2,4,0
e007818,41,남,30,6,1,2,3,2,,6,7,2,2,41,41820,42,42110,41,41430,6,5,4,2,2,6,2,6,경기도,경기,자녀 동반 여행,2023-08-19~2023-08-19,3,,,3
e003206,11,여,30,6,1,2,2,3,,5,8,3,2,50,50130,44,44150,48,48840,4,2,1,2,5,2,5,6,서울특별시,경기,나홀로 여행,2023-06-14~2023-06-14,5,1,10,0
e000774,11,여,30,6,1,2,3,3,,7,10,3,4,50,50130,42,42230,46,46130,1,1,3,5,5,5,1,4,서울특별시,경기,자녀 동반 여행,2023-05-28~2023-05-29,1,3,2,6
e001914,41,여,20,6,1,1,1,2,,6,,2,2,50,50130,42,42150,46,46780,2,1,1,3,6,5,6,7,경기도,서울,2인 여행(가족 외),2023-06-09~2023-06-10,7,3,1,1
e008506,28,남,30,5,1,2,2,4,,4,9,2,1,11,11680,46,46130,28,28185,4,6,4,2,2,6,2,1,인천광역시,서울,2인 여행(가족 외),2023-08-22~2023-08-22,5,2,1,1
e005223,41,남,30,6,1,2,3,3,,4,6,2,2,47,47250,42,42110,44,44130,4,4,4,1,4,4,4,4,경기도,경기,자녀 동반 여행,2023-07-15~2023-07-15,3,8,,2
e005682,41,여,20,4,1,1,3,12,,1,8,3,2,11,11440,42,42150,11,11110,2,6,2,3,5,2,6,7,경기도,경기,부모 동반 여행,2023-07-29~2023-07-29,2,3,1,2
e006198,41,여,40,7,1,1,2,3,,3,7,3,10,11,11110,45,45130,11,11230,6,4,3,1,6,3,2,6,경기도,서울,2인 가족 여행,2023-08-12~2023-08-12,3,5,2,1
e002375,11,남,30,6,1,1,2,3,,3,5,3,2,42,42150,50,50130,45,45110,4,4,2,3,3,6,6,4,서울특별시,경기,2인 가족 여행,2023-06-07~2023-06-07,2,1,7,1
e005713,45,여,30,5,1,1,3,2,,3,5,3,2,50,50110,47,47130,48,48840,4,3,4,1,1,6,1,6,전라북도,서울,나홀로 여행,2023-07-31~2023-07-31,1,7,2,0
e000992,28,여,40,7,1,2,3,2,,5,8,3,8,41,41570,11,11560,42,42150,6,4,2,2,6,7,2,3,인천광역시,경기,자녀 동반 여행,2023-05-27~2023-05-27,3,1,6,1
e006791,28,남,20,4,1,1,4,4,,4,12,3,6,11,11110,46,46130,45,45730,2,2,1,2,5,5,2,6,인천광역시,경기,2인 여행(가족 외),2023-08-15~2023-08-15,7,1,3,1
e002593,11,여,50,6,1,2,4,3,,4,10,3,3,50,50110,26,26350,42,42150,2,1,1,1,1,4,5,4,서울특별시,경기,3인 이상 여행(가족 외),2023-06-25~2023-06-25,6,2,7,3
e006946,11,여,60,7,1,2,2,2,,6,7,2,1,26,26350,44,44130,42,42110,6,4,5,4,3,4,2,3,서울특별시,경기,2인 가족 여행,2023-08-20~2023-08-20,8,1,3,1
e000646,11,여,20,6,1,1,2,2,,7,7,3,4,50,50110,42,42210,26,26410,2,2,2,2,4,4,2,4,서울특별시,경기,나홀로 여행,2023-05-27~2023-05-27,1,,,0
e007802,11,여,30,6,1,1,2,3,,4,7,2,2,42,42820,28,28185,50,50130,6,2,1,4,4,5,6,7,서울특별시,경기,나홀로 여행,2023-08-21~2023-08-21,2,5,8,0
e005238,41,여,20,6,1,1,4,12,,2,7,3,3,50,50130,26,26350,41,41360,3,3,3,3,4,4,3,6,경기도,경기,2인 여행(가족 외),2023-07-25~2023-07-25,7,1,3,1
e007480,41,남,20,6,1,1,4,3,,4,8,3,1,26,26140,11,11680,41,41290,7,6,6,7,7,7,7,1,경기도,경기,나홀로 여행,2023-08-19~2023-08-19,1,2,,0
e006840,41,여,40,5,1,4,2,3,,3,3,3,7,41,41820,42,42150,43,43150,4,3,2,4,5,4,5,5,경기도,경기,자녀 동반 여행,2023-08-18~2023-08-18,7,3,1,1
e001341,30,여,20,6,1,1,4,2,,4,12,3,4,50,50130,46,46130,26,26200,2,2,2,4,2,2,2,6,대전광역시,경기,2인 가족 여행,2023-05-27~2023-05-29,4,2,7,1
e007203,41,남,20,6,1,1,4,3,,3,8,2,1,41,41110,11,11680,44,44130,4,2,2,3,6,4,2,6,경기도,경기,2인 여행(가족 외),2023-08-13~2023-08-13,2,3,5,1
e002467,11,여,30,5,1,1,2,4,,4,7,1,1,11,11710,28,28185,41,41360,5,2,4,1,2,4,6,6,서울특별시,인천,2인 여행(가족 외),2023-06-03~2023-06-04,9,3,2,1
e007853,41,남,40,6,1,2,4,4,,3,8,2,1,42,42190,45,45210,11,11110,4,1,3,3,4,4,4,6,경기도,서울,자녀 동반 여행,2023-08-19~2023-08-19,3,10,,3
e007548,42,여,40,4,1,2,5,4,,4,11,2,2,42,42150,50,50130,43,43130,4,4,2,2,4,4,4,7,강원도,경기,2인 여행(가족 외),2023-08-16~2023-08-16,2,1,5,1
e007540,11,남,40,7,1,2,4,2,,6,6,3,5,11,11170,28,28110,41,41280,4,4,6,3,4,5,3,2,서울특별시,인천,3인 이상 여행(가족 외),2023-08-19~2023-08-19,2,3,1,3
e004237,41,남,40,8,2,2,3,2,,5,8,2,1,41,41430,42,42210,50,50110,2,2,6,5,2,6,5,6,경기도,서울,3인 이상 여행(가족 외),2023-07-02~2023-07-02,2,1,3,2
e002923,41,여,40,6,1,2,3,3,,6,11,3,6,42,42210,42,42760,26,26350,4,1,7,1,3,4,1,7,경기도,경기,자녀 동반 여행,2023-06-25~2023-06-26,2,1,3,5
e001049,11,여,40,6,1,2,2,2,,5,10,2,1,28,28110,41,41360,42,42210,1,1,7,3,1,4,6,7,서울특별시,인천,2인 가족 여행,2023-05-27~2023-05-29,10,9,3,1
e003611,29,여,20,6,3,1,2,12,,4,4,2,1,11,11440,50,50130,42,42150,1,1,4,6,7,1,7,7,광주광역시,서울,나홀로 여행,2023-06-25~2023-06-26,6,2,1,0
e003945,11,여,20,4,1,1,3,12,,2,4,3,2,26,26350,42,42830,50,50130,1,2,1,6,2,1,6,7,서울특별시,경기,2인 여행(가족 외),2023-07-08~2023-07-09,7,3,1,1
e003521,11,남,20,6,1,1,4,1,,4,9,2,1,41,41360,42,42150,26,26200,1,6,1,4,6,2,2,6,서울특별시,경기,2인 여행(가족 외),2023-07-01~2023-07-01,7,3,,1
e002574,41,여,20,5,1,1,2,3,,4,5,2,1,42,42210,26,26350,50,50110,1,1,1,1,1,2,2,4,경기도,서울,2인 여행(가족 외),2023-07-01~2023-07-01,1,3,2,1
e000409,41,여,60,4,1,2,2,5,,2,2,3,1,50,50130,46,46150,42,42150,4,4,4,6,4,4,4,4,경기도,경기,자녀 동반 여행,2023-05-24~2023-05-24,2,1,6,2
e000883,26,여,30,7,1,2,3,3,,3,8,3,6,48,48250,48,48310,42,42230,3,6,3,5,3,4,6,1,부산광역시,서울,나홀로 여행,2023-06-01~2023-06-02,1,7,2,0
e011054,28,여,40,5,1,2,3,2,,5,9,2,1,50,50130,42,42150,46,46150,2,4,2,6,4,4,6,6,인천광역시,경기,자녀 동반 여행,2023-08-27~2023-08-27,7,1,6,2
e003497,41,여,40,7,1,2,5,3,,4,10,2,2,42,42210,27,27290,11,11620,2,4,2,2,6,2,2,4,경기도,경기,자녀 동반 여행,2023-06-18~2023-06-18,2,7,3,2
e006531,41,여,30,5,1,1,2,3,,4,7,3,3,50,50130,42,42210,28,28177,2,2,2,3,2,2,2,6,서울특별시,인천,2인 가족 여행,2023-08-13~2023-08-13,2,1,3,1
e002507,11,여,40,6,1,1,3,3,,2,4,3,4,41,41820,42,42110,42,42210,4,1,4,4,2,5,2,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-11~2023-06-12,2,6,1,3
e006871,11,여,30,6,1,2,4,4,,4,7,3,6,41,41450,41,41460,41,41280,1,7,4,5,2,4,1,2,서울특별시,경기,자녀 동반 여행,2023-08-27~2023-08-27,8,7,10,3
e007806,11,여,30,6,1,2,3,3,,8,11,3,6,42,42230,41,41800,50,50110,1,5,4,5,5,5,1,5,서울특별시,경기,자녀 동반 여행,2023-08-20~2023-08-20,7,3,1,1
e011505,11,남,20,6,1,1,1,3,,5,,3,6,50,50130,41,41170,11,11680,7,4,5,6,6,5,7,1,서울특별시,경기,나홀로 여행,2023-08-26~2023-08-26,2,4,1,0
e011580,11,여,20,6,2,1,4,12,,2,4,3,6,41,41110,28,28185,50,50110,5,3,5,5,5,5,5,3,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,2,1,1
e005166,41,남,20,5,1,1,4,3,,2,5,3,4,26,26350,42,42150,50,50110,2,2,2,2,6,6,6,6,경기도,서울,2인 여행(가족 외),2023-07-16~2023-07-16,1,2,5,1
e005421,41,남,30,5,1,2,2,4,,5,5,3,2,46,46710,26,26350,11,11110,6,1,6,2,4,6,7,7,경기도,서울,2인 여행(가족 외),2023-07-21~2023-07-22,5,2,3,1
e009910,11,남,60,6,1,2,3,3,,7,11,3,6,41,41360,42,42210,41,41830,1,4,1,3,3,1,2,7,서울특별시,경기,2인 가족 여행,2023-08-27~2023-08-27,2,,,1
e003819,47,여,20,7,1,1,1,12,,2,,2,1,11,11440,11,11560,28,28237,3,1,1,2,5,2,6,7,경상북도,경기,2인 여행(가족 외),2023-06-23~2023-06-24,1,7,5,1
e000412,41,여,20,5,1,1,2,2,,1,1,3,3,50,50110,26,26500,42,42210,4,3,3,3,4,5,3,6,경기도,경기,나홀로 여행,2023-06-03~2023-06-04,1,7,2,0
e000607,41,여,30,6,1,1,2,3,,7,12,2,1,48,48840,45,45110,42,42110,1,3,2,4,2,4,6,2,경기도,경기,부모 동반 여행,2023-05-20~2023-05-21,2,3,7,3
e007242,41,여,20,6,1,1,1,2,,5,,2,1,50,50130,42,42720,11,11680,3,2,1,2,3,3,6,5,경기도,서울,2인 여행(가족 외),2023-08-29~2023-08-29,3,5,1,1
e001899,41,여,20,6,1,1,5,3,,7,11,2,1,42,42150,50,50130,42,42210,2,2,2,6,6,5,2,5,경기도,서울,2인 여행(가족 외),2023-06-02~2023-06-03,3,1,2,1
e002938,44,여,20,6,1,1,4,3,,4,10,3,4,26,26500,27,27230,42,42130,3,3,4,4,3,3,3,3,충청남도,경기,2인 가족 여행,2023-06-12~2023-06-12,2,1,5,1
e005885,41,여,20,8,5,1,1,2,,4,,3,7,41,41110,42,42150,27,27290,4,4,2,2,2,6,6,7,경기도,경기,2인 여행(가족 외),2023-07-29~2023-07-29,1,2,3,1
e000910,11,남,30,6,1,1,1,13,,2,,2,2,11,11110,26,26350,42,42170,3,4,2,6,4,2,6,6,서울특별시,경기,나홀로 여행,2023-05-26~2023-05-27,7,6,2,0
e008313,41,남,60,6,1,2,4,1,,8,8,2,2,42,42820,42,42830,28,28720,1,2,2,6,1,6,7,6,경기도,경기,2인 가족 여행,2023-08-20~2023-08-20,2,1,6,1
e001239,41,여,40,6,1,1,3,4,,4,6,3,7,41,41590,41,41210,28,28260,1,6,2,5,1,2,4,2,경기도,인천,나홀로 여행,2023-06-03~2023-06-05,2,6,8,0
e005327,11,여,20,6,1,1,1,3,,4,,3,5,42,42210,26,26290,50,50130,4,1,1,4,1,4,1,7,서울특별시,경기,나홀로 여행,2023-07-19~2023-07-19,1,2,7,0
e006921,11,남,60,6,1,2,4,13,,3,12,3,4,50,50130,42,42830,46,46130,2,2,1,3,3,3,3,5,서울특별시,경기,자녀 동반 여행,2023-08-15~2023-08-15,3,7,1,3
e004415,11,남,20,6,1,1,2,3,,5,9,2,1,42,42150,41,41820,43,43130,2,2,5,3,3,4,3,5,서울특별시,경기,2인 여행(가족 외),2023-07-28~2023-07-29,9,3,1,1
e002479,41,여,30,5,1,2,2,4,,4,7,3,2,42,42150,26,26290,31,31170,4,1,1,1,1,1,3,7,경기도,서울,3인 이상 여행(가족 외),2023-06-16~2023-06-17,2,3,7,3
